id,RT_1,RT_2,RT_3,label
icsd_156589,0.130663,0.131954,0.147602,O
icsd_25024,0.141059,0.145724,0.159268,K
icsd_41711,0.08816,0.09542,0.10624,Ag
icsd_600582,0.078904,0.081642,0.074217,Cu
icsd_26152,0.060274,0.062435,0.068611,Zn
icsd_191215,0.146551,0.151386,0.146372,O
icsd_65025,0.081735,0.084561,0.11043,Li
icsd_31816,0.102094,0.105551,0.115541,Na
icsd_180648,0.07852,0.081246,0.089086,Zn
icsd_41221,0.148134,0.153019,0.212092,O
icsd_42833,0.063835,0.066106,0.072493,Zn
icsd_240876,0.060297,0.062459,0.065614,Zn
icsd_27584,0.121746,0.125813,0.142537,O
icsd_260740,0.196128,0.218284,0.184243,F
icsd_159049,0.138371,0.148506,0.175016,O
icsd_191860,0.151496,0.156485,0.143313,O
icsd_202201,0.078715,0.081448,0.089305,O
icsd_252392,0.117575,0.119319,0.1207,O
icsd_88606,0.08319,0.086061,0.120711,O
icsd_82609,0.081741,0.084567,0.092701,Al
icsd_52152,0.093542,0.075545,0.082881,Ca
icsd_627507,0.058453,0.060557,0.066567,Cu
icsd_153771,0.125886,0.132032,0.132724,O
icsd_23013,0.112463,0.158178,0.146361,O
icsd_291512,0.079806,0.076457,0.083873,Li
icsd_290242,0.138786,0.143381,0.156717,O
icsd_260438,0.108498,0.112154,0.069763,O
icsd_107192,0.069035,0.071467,0.072428,Zn
icsd_164171,0.156204,0.156138,0.176264,O
icsd_240503,0.114426,0.118265,0.12938,K
icsd_65976,0.152757,0.157785,0.163667,K
icsd_65462,0.07353,0.069649,0.076463,Na
icsd_49016,0.083131,0.086001,0.096856,Na
icsd_605407,0.082942,0.085805,0.094048,Ag
icsd_16760,0.086174,0.089138,0.08703,K
icsd_49755,0.086127,0.089089,0.185673,Li
icsd_247258,0.078065,0.080777,0.083929,Li
icsd_200441,0.119527,0.131801,0.131265,K
icsd_427011,0.104915,0.10846,0.119262,O
icsd_240519,0.114557,0.1184,0.129527,K
icsd_404017,0.145697,0.1428,0.159544,O
icsd_180202,0.094913,0.098148,0.107483,O
icsd_184092,0.137167,0.141712,0.1549,O
icsd_39633,0.125675,0.131593,0.154586,K
icsd_239789,0.192124,0.184587,0.241488,O
icsd_83437,0.124723,0.151697,0.17067,O
icsd_280758,0.126526,0.126406,0.143431,O
icsd_75734,0.116961,0.12088,0.08925,O
icsd_71862,0.067333,0.085015,0.076532,Li
icsd_34068,0.12335,0.113102,0.139395,Na
icsd_89574,0.050774,0.0697,0.052413,Cu
icsd_60615,0.166453,0.100898,0.124874,K
icsd_43392,0.063024,0.06527,0.071577,Zn
icsd_409171,0.291665,0.300999,0.113339,O
icsd_100614,0.12877,0.133054,0.145477,O
icsd_291395,0.149795,0.182916,0.1694,O
icsd_182240,0.152843,0.157934,0.170215,O
icsd_237405,0.155831,0.160954,0.175845,O
icsd_171791,0.143299,0.148034,0.161781,O
icsd_62612,0.043503,0.046599,0.052084,Al
icsd_88863,0.121071,0.159934,0.127563,O
icsd_429319,0.070528,0.073007,0.126508,Na
icsd_249902,0.119251,0.117163,0.126084,O
icsd_182182,0.14158,0.146261,0.159852,O
icsd_188893,0.241168,0.248937,0.27161,O
icsd_42817,0.063859,0.066131,0.072493,Zn
icsd_424281,0.078307,0.081002,0.088848,Li
icsd_190085,0.2104,0.145482,0.174317,O
icsd_77431,0.121335,0.125388,0.137133,O
icsd_184911,0.082624,0.085477,0.093692,O
icsd_188376,0.060801,0.101353,0.075737,Cu
icsd_181182,0.140694,0.145348,0.15073,O
icsd_33639,0.150425,0.15538,0.169778,O
icsd_63242,0.060184,0.062343,0.05809,Zn
icsd_247122,0.169845,0.175403,0.175971,O
icsd_37126,0.066468,0.064831,0.075562,Li
icsd_68625,0.090769,0.10276,0.166964,K
icsd_164986,0.132277,0.13667,0.16562,O
icsd_15259,0.125798,0.111953,0.096379,K
icsd_81838,0.131149,0.134719,0.147604,K
icsd_20835,0.082857,0.085718,0.0859,Li
icsd_241199,0.128399,0.194595,0.194977,O
icsd_26719,0.095034,0.108365,0.118604,K
icsd_262188,0.144599,0.146607,0.160228,F
icsd_422231,0.113816,0.105465,0.113066,K
icsd_15765,0.139507,0.144125,0.127213,K
icsd_181832,0.107202,0.144122,0.122571,O
icsd_82707,0.123705,0.127833,0.139793,F
icsd_91469,0.111242,0.114983,0.11686,K
icsd_97571,0.117206,0.145276,0.15878,K
icsd_16408,0.087266,0.090264,0.105999,Al
icsd_245326,0.126527,0.130742,0.14296,O
icsd_279582,0.280273,0.289251,0.34749,O
icsd_423035,0.226224,0.23353,0.25484,O
icsd_169192,0.081425,0.084241,0.089282,O
icsd_290620,0.106004,0.109583,0.119723,O
icsd_37099,0.068276,0.074339,0.077591,Zn
icsd_422032,0.240525,0.248273,0.296148,O
icsd_188838,0.248224,0.225113,0.243111,O
icsd_92854,0.179435,0.176517,0.192784,O
icsd_73886,0.037806,0.066479,0.045456,Cu
icsd_25640,0.049552,0.05138,0.056578,Al
icsd_89586,0.130711,0.140192,0.153247,K
icsd_84642,0.065412,0.061962,0.036809,Li
icsd_193633,0.125464,0.129646,0.141767,O
icsd_163427,0.05131,0.053193,0.058551,Cu
icsd_34441,0.107412,0.106547,0.117266,Na
icsd_16729,0.116203,0.120098,0.08398,K
icsd_75166,0.278676,0.287607,0.292861,F
icsd_425761,0.07487,0.073914,0.084984,Li
icsd_87985,0.088765,0.083597,0.107439,Na
icsd_430095,0.063903,0.038231,0.042266,Cu
icsd_72217,0.120144,0.124161,0.135797,Na
icsd_92629,0.149933,0.154873,0.169226,O
icsd_193962,0.077887,0.080594,0.081809,O
icsd_78907,0.112366,0.116141,0.127068,Na
icsd_94607,0.126027,0.130227,0.142399,O
icsd_89473,0.07781,0.080316,0.08829,K
icsd_240440,0.06531,0.067626,0.073862,O
icsd_191139,0.1306,0.134941,0.140839,O
icsd_56258,0.069645,0.072096,0.079127,K
icsd_6237,0.107445,0.111068,0.121546,K
icsd_42148,0.06474,0.067039,0.073622,F
icsd_78177,0.078972,0.03844,0.054201,Ag
icsd_412949,0.127107,0.136264,0.136492,O
icsd_424908,0.235341,0.242929,0.251328,F
icsd_40359,0.171076,0.176672,0.192989,O
icsd_411078,0.064275,0.113824,0.124546,F
icsd_419591,0.123363,0.12748,0.123247,K
icsd_27439,0.087568,0.09489,0.09924,K
icsd_158580,0.175672,0.181778,0.208491,O
icsd_90615,0.196446,0.202828,0.221423,F
icsd_189174,0.066946,0.069314,0.026603,Cu
icsd_160892,0.146172,0.150996,0.163348,O
icsd_168447,0.118671,0.122643,0.134144,Na
icsd_2195,0.126758,0.13098,0.140895,Na
icsd_159097,0.123511,0.128431,0.131857,O
icsd_185671,0.136877,0.147201,0.160875,O
icsd_59281,0.133772,0.143128,0.179961,K
icsd_44966,0.050835,0.052703,0.041666,Li
icsd_89985,0.07843,0.081153,0.088985,Li
icsd_237090,0.100866,0.052572,0.114163,F
icsd_83870,0.105185,0.114984,0.118103,F
icsd_39646,0.141114,0.145363,0.159329,O
icsd_42152,0.049841,0.051679,0.031744,Na
icsd_89003,0.137931,0.142499,0.139802,O
icsd_240612,0.193398,0.201847,0.215511,O
icsd_159373,0.060339,0.062502,0.068683,Mg
icsd_430194,0.130383,0.134717,0.144581,O
icsd_238181,0.221444,0.230369,0.2514,O
icsd_191409,0.089992,0.093074,0.101961,O
icsd_154591,0.073914,0.076498,0.021946,O
icsd_81538,0.116173,0.143185,0.169351,O
icsd_171399,0.145108,0.195944,0.21393,F
icsd_75164,0.081159,0.080885,0.10979,Li
icsd_196439,0.155744,0.160864,0.189817,O
icsd_152596,0.221338,0.228492,0.224517,O
icsd_423127,0.149792,0.154728,0.204783,O
icsd_154407,0.074088,0.076677,0.074654,Cu
icsd_72330,0.059046,0.061169,0.067232,Na
icsd_159035,0.118187,0.108515,0.120608,O
icsd_251565,0.157728,0.16291,0.177974,O
icsd_195946,0.090599,0.0937,0.040273,Na
icsd_100300,0.072414,0.075373,0.084107,Li
icsd_202369,0.151969,0.101028,0.103576,O
icsd_189984,0.109315,0.105626,0.117488,O
icsd_65120,0.078325,0.081045,0.091076,Zn
icsd_183923,0.116866,0.11599,0.123919,F
icsd_50958,0.109916,0.113616,0.123203,Li
icsd_188036,0.121497,0.125556,0.137316,O
icsd_191855,0.151248,0.156229,0.143113,O
icsd_182842,0.151756,0.156753,0.171272,O
icsd_63508,0.14039,0.12987,0.148071,K
icsd_192488,0.108865,0.112532,0.12314,O
icsd_261500,0.134384,0.138842,0.151777,O
icsd_87983,0.12854,0.132817,0.079058,K
icsd_36085,0.077516,0.074561,0.079487,K
icsd_94279,0.137381,0.141933,0.204045,F
icsd_236164,0.112206,0.115018,0.126888,O
icsd_72840,0.080991,0.083794,0.091859,Li
icsd_52036,0.094429,0.097649,0.10694,K
icsd_15590,0.051626,0.05076,0.060295,Cu
icsd_245271,0.084551,0.087464,0.095854,O
icsd_100736,0.132566,0.136968,0.13846,O
icsd_35476,0.173506,0.179178,0.195717,O
icsd_85583,0.12511,0.167452,0.07623,K
icsd_195356,0.154265,0.159339,0.174087,O
icsd_161973,0.091746,0.094883,0.114365,O
icsd_170321,0.104217,0.072917,0.075334,K
icsd_26419,0.125564,0.129748,0.141879,F
icsd_42846,0.063878,0.066151,0.072493,Zn
icsd_180954,0.095138,0.098379,0.107735,O
icsd_187724,0.136794,0.118457,0.147234,O
icsd_92348,0.059121,0.05954,0.066226,Ca
icsd_238800,0.140589,0.171882,0.162147,O
icsd_166572,0.158164,0.16336,0.20653,O
icsd_182796,0.123421,0.123108,0.139474,O
icsd_245962,0.087672,0.098006,0.099357,F
icsd_416038,0.108973,0.112644,0.097481,O
icsd_290259,0.128783,0.151695,0.176368,O
icsd_416197,0.061156,0.063344,0.0696,Li
icsd_239747,0.130163,0.135538,0.14704,O
icsd_180053,0.060478,0.062646,0.063339,Zn
icsd_162554,0.113522,0.137347,0.164741,O
icsd_15589,0.074757,0.077367,0.084616,Ag
icsd_67957,0.103239,0.106732,0.094654,Na
icsd_93593,0.153018,0.15606,0.147702,O
icsd_237422,0.153873,0.158936,0.173648,O
icsd_181782,0.085698,0.088647,0.097141,Ca
icsd_166581,0.134069,0.138518,0.132887,O
icsd_42697,0.084509,0.087447,0.095452,Li
icsd_24639,0.128118,0.132382,0.144745,K
icsd_36069,0.275776,0.278337,0.310447,O
icsd_427664,0.160423,0.165688,0.141484,O
icsd_155077,0.036713,0.038143,0.077831,Cu
icsd_167827,0.086135,0.089098,0.097632,Ag
icsd_202299,0.084553,0.087466,0.07981,K
icsd_425510,0.186834,0.204377,0.231628,O
icsd_31681,0.093857,0.097059,0.106297,K
icsd_77078,0.060804,0.062981,0.073392,Zn
icsd_1956,0.143265,0.145481,0.187525,O
icsd_194186,0.144762,0.149542,0.163423,O
icsd_92493,0.037801,0.039265,0.043392,Cu
icsd_80094,0.058658,0.060768,0.066797,Cu
icsd_162923,0.088301,0.091331,0.100038,O
icsd_162547,0.113507,0.137246,0.164707,O
icsd_62526,0.064863,0.06073,0.079881,Mg
icsd_184284,0.083146,0.086634,0.09495,Li
icsd_28373,0.022148,0.023127,0.025826,Al
icsd_27342,0.120401,0.124426,0.136085,K
icsd_420380,0.101219,0.10465,0.083946,O
icsd_95066,0.108782,0.112414,0.158471,Na
icsd_75730,0.11758,0.121518,0.089418,O
icsd_250163,0.113938,0.117763,0.128833,K
icsd_90744,0.1541,0.159169,0.172434,O
icsd_34564,0.075944,0.11173,0.119917,Na
icsd_151779,0.098575,0.101923,0.111592,O
icsd_84789,0.148748,0.153651,0.214604,O
icsd_174403,0.104711,0.111809,0.122352,O
icsd_169794,0.148391,0.153283,0.154934,O
icsd_430348,0.083647,0.079275,0.089743,Zn
icsd_28217,0.075804,0.079429,0.111725,Zn
icsd_251010,0.120598,0.124629,0.125105,O
icsd_196034,0.160862,0.166141,0.166891,O
icsd_90563,0.100054,0.103448,0.113252,O
icsd_262406,0.170825,0.176413,0.192671,O
icsd_83779,0.107409,0.111031,0.121506,O
icsd_15545,0.122272,0.126355,0.138185,Na
icsd_237403,0.156042,0.161171,0.176081,O
icsd_166607,0.118402,0.122184,0.130967,O
icsd_63650,0.101665,0.062756,0.06896,Al
icsd_10391,0.19978,0.206265,0.225164,O
icsd_248382,0.109514,0.113201,0.11889,K
icsd_79802,0.126889,0.131115,0.135174,O
icsd_425115,0.095818,0.119511,0.115088,O
icsd_401026,0.120623,0.124655,0.081382,Na
icsd_238739,0.090277,0.089254,0.10228,Al
icsd_97456,0.092492,0.095652,0.155306,Na
icsd_154360,0.12765,0.131932,0.103096,O
icsd_91188,0.041583,0.059965,0.047635,Cu
icsd_183960,0.147001,0.15185,0.165935,O
icsd_419672,0.164757,0.170157,0.185861,O
icsd_260730,0.260768,0.154861,0.258358,O
icsd_184649,0.151437,0.156424,0.170914,O
icsd_24153,0.178892,0.1769,0.185397,O
icsd_95664,0.145877,0.150692,0.024796,Cu
icsd_166514,0.100896,0.104316,0.07519,O
icsd_95986,0.117124,0.100231,0.155889,O
icsd_82029,0.142538,0.147249,0.16317,O
icsd_400772,0.088058,0.091185,0.099905,Cu
icsd_2886,0.212988,0.190442,0.239987,O
icsd_165117,0.124227,0.12837,0.114387,K
icsd_99613,0.12252,0.129852,0.059255,O
icsd_251101,0.118468,0.117687,0.133916,O
icsd_2518,0.059012,0.061134,0.067195,Cu
icsd_185453,0.106052,0.107518,0.119983,O
icsd_10318,0.114635,0.112013,0.122341,K
icsd_189230,0.042672,0.044288,0.048858,Zn
icsd_245129,0.073171,0.086297,0.106429,Li
icsd_68750,0.112034,0.115632,0.126696,Na
icsd_91962,0.142143,0.146841,0.168514,O
icsd_67814,0.296848,0.306343,0.327169,K
icsd_174517,0.114309,0.160885,0.175769,O
icsd_4416,0.119489,0.123727,0.129637,O
icsd_72206,0.084416,0.087326,0.095703,Ca
icsd_167717,0.144082,0.15314,0.214138,O
icsd_239032,0.118158,0.151409,0.174501,O
icsd_31385,0.141032,0.128111,0.159237,O
icsd_166585,0.2376,0.245258,0.267606,O
icsd_166075,0.03637,0.035236,0.066746,Ca
icsd_35655,0.064185,0.066467,0.071259,Li
icsd_188505,0.127489,0.132836,0.145263,O
icsd_181647,0.097605,0.099596,0.110503,F
icsd_35732,0.092522,0.095683,0.086498,Li
icsd_280359,0.095207,0.101609,0.112162,O
icsd_186748,0.298768,0.303449,0.330944,F
icsd_236436,0.080922,0.083723,0.09046,O
icsd_20513,0.143767,0.148516,0.214067,F
icsd_80256,0.055163,0.057166,0.059375,Cu
icsd_87260,0.047505,0.04927,0.054291,Mg
icsd_190953,0.101161,0.138665,0.119944,O
icsd_409286,0.195889,0.196043,0.220798,O
icsd_67880,0.032324,0.033618,0.037245,Mg
icsd_291386,0.08455,0.087502,0.093201,F
icsd_73221,0.054876,0.05687,0.063545,Al
icsd_50047,0.077855,0.080561,0.08834,Zn
icsd_291606,0.120686,0.195591,0.136405,O
icsd_156973,0.034734,0.056619,0.034667,Cu
icsd_25615,0.113208,0.11701,0.110643,F
icsd_239029,0.118158,0.151409,0.174501,O
icsd_914,0.210829,0.155629,0.237563,O
icsd_30200,0.14881,0.153715,0.167966,O
icsd_109298,0.088328,0.091359,0.100093,Zn
icsd_23198,0.140255,0.145314,0.161952,O
icsd_406353,0.058472,0.057096,0.056745,Al
icsd_26519,0.056997,0.059056,0.0482,Ag
icsd_169232,0.103718,0.107226,0.117363,O
icsd_73580,0.123489,0.127609,0.101364,Ag
icsd_65937,0.11661,0.101773,0.110294,K
icsd_281593,0.089778,0.092853,0.113591,Na
icsd_290495,0.15253,0.157551,0.216403,O
icsd_16009,0.16562,0.171046,0.210966,O
icsd_74046,0.157423,0.170994,0.177998,O
icsd_152762,0.070038,0.061048,0.079568,Cu
icsd_281572,0.131174,0.145122,0.1134,K
icsd_169927,0.1528,0.157829,0.144456,O
icsd_167072,0.188172,0.194298,0.165624,F
icsd_56702,0.074995,0.090211,0.096762,Cu
icsd_240433,0.08838,0.091412,0.093471,O
icsd_50806,0.073634,0.076209,0.117886,Ca
icsd_81414,0.062335,0.06456,0.069118,Cu
icsd_238624,0.18015,0.186027,0.203135,O
icsd_65344,0.127378,0.131619,0.143914,Na
icsd_653723,0.089457,0.092523,0.078386,Cu
icsd_180401,0.116233,0.121918,0.133355,O
icsd_16688,0.109553,0.113241,0.120131,O
icsd_42830,0.063845,0.066116,0.072493,Zn
icsd_281040,0.088032,0.115299,0.171266,Ag
icsd_167307,0.223244,0.151586,0.180603,O
icsd_59334,0.117356,0.121287,0.127692,Ag
icsd_46005,0.110925,0.127107,0.125451,K
icsd_241200,0.128464,0.194589,0.194967,O
icsd_39209,0.149993,0.154936,0.169294,O
icsd_96964,0.087581,0.09085,0.099255,Li
icsd_8097,0.14081,0.145467,0.203127,O
icsd_56699,0.077085,0.091381,0.097784,Cu
icsd_34303,0.145597,0.191341,0.200001,O
icsd_72066,0.072997,0.070318,0.081187,K
icsd_247338,0.118871,0.117463,0.129205,O
icsd_407013,0.141035,0.190996,0.180456,F
icsd_68374,0.035189,0.037558,0.04046,Mg
icsd_600584,0.09177,0.094907,0.103955,Ag
icsd_92445,0.092234,0.086418,0.075782,Cu
icsd_28106,0.159262,0.16462,0.205278,O
icsd_15333,0.151601,0.156593,0.143397,O
icsd_418676,0.138183,0.142759,0.205161,F
icsd_34415,0.117032,0.126844,0.125343,K
icsd_182442,0.066429,0.068781,0.014335,Li
icsd_81658,0.082712,0.107604,0.110907,K
icsd_419398,0.124377,0.133177,0.14561,K
icsd_33664,0.140676,0.134351,0.159196,O
icsd_39464,0.082142,0.084981,0.094184,Li
icsd_75596,0.122236,0.122625,0.138144,O
icsd_193635,0.126267,0.130473,0.142668,O
icsd_186457,0.069028,0.07146,0.075644,O
icsd_191342,0.219822,0.272531,0.249956,O
icsd_67837,0.054983,0.049368,0.062673,Cu
icsd_151572,0.140484,0.145131,0.156971,O
icsd_186771,0.120273,0.132246,0.144597,O
icsd_64665,0.1125,0.11628,0.122904,Na
icsd_76314,0.121817,0.120829,0.137674,Na
icsd_64723,0.065227,0.061122,0.079926,Mg
icsd_150689,0.235947,0.243554,0.284816,O
icsd_87453,0.111901,0.115662,0.12856,Na
icsd_168041,0.125667,0.152116,0.167021,O
icsd_240438,0.070455,0.072932,0.080036,O
icsd_90118,0.119994,0.124006,0.135628,K
icsd_280307,0.288327,0.297558,0.307908,O
icsd_245570,0.162887,0.120959,0.145365,O
icsd_413184,0.07818,0.080896,0.088705,Na
icsd_380392,0.089116,0.106514,0.100978,O
icsd_10370,0.112374,0.115355,0.114437,Na
icsd_169671,0.13399,0.127208,0.160771,O
icsd_1178,0.086411,0.089382,0.03158,O
icsd_64928,0.057819,0.059904,0.065856,Mg
icsd_167160,0.140141,0.144778,0.158238,O
icsd_280133,0.077246,0.069373,0.087657,Cu
icsd_424227,0.122166,0.126413,0.15424,O
icsd_202995,0.080806,0.103962,0.107996,Ca
icsd_409714,0.061183,0.112215,0.122795,F
icsd_56720,0.074176,0.076768,0.084212,Li
icsd_245967,0.072279,0.074812,0.075752,F
icsd_151584,0.14061,0.14474,0.158764,O
icsd_90544,0.091116,0.094233,0.103222,O
icsd_279592,0.071282,0.065939,0.080964,Li
icsd_94465,0.150434,0.15539,0.1677,K
icsd_200598,0.1432,0.133376,0.145827,K
icsd_157073,0.048611,0.08827,0.096731,K
icsd_263014,0.154519,0.261631,0.339919,O
icsd_40522,0.125131,0.129303,0.122302,O
icsd_67978,0.052322,0.054237,0.02906,Cu
icsd_98365,0.37573,0.421273,0.314822,O
icsd_39321,0.126433,0.137461,0.142855,K
icsd_250765,0.131487,0.139178,0.152142,O
icsd_191412,0.090983,0.094095,0.103072,O
icsd_414114,0.06298,0.144532,0.070911,Na
icsd_426263,0.086921,0.094565,0.083012,Li
icsd_92842,0.072961,0.078357,0.085941,Li
icsd_168050,0.117343,0.139844,0.152867,O
icsd_280605,0.146652,0.151491,0.217429,F
icsd_91940,0.145997,0.150816,0.164809,O
icsd_23604,0.088529,0.110697,0.10778,K
icsd_408552,0.040959,0.042522,0.029795,Li
icsd_41627,0.114543,0.118387,0.093495,O
icsd_202162,0.148933,0.153842,0.13795,O
icsd_74344,0.095119,0.09836,0.061072,Ca
icsd_60524,0.113582,0.117395,0.11192,F
icsd_184828,0.128468,0.132725,0.146539,O
icsd_158920,0.101875,0.102573,0.115295,F
icsd_183805,0.153502,0.158553,0.201489,O
icsd_240516,0.109686,0.113378,0.124061,K
icsd_169930,0.15313,0.158169,0.144763,O
icsd_193065,0.144843,0.14884,0.163515,O
icsd_415016,0.118107,0.12206,0.15268,K
icsd_166901,0.137209,0.115166,0.126007,O
icsd_44278,0.084709,0.087628,0.096032,Na
icsd_42124,0.064946,0.067251,0.073853,Cu
icsd_413300,0.072651,0.080682,0.098545,Ag
icsd_41560,0.094552,0.108218,0.109218,Na
icsd_33770,0.118254,0.125445,0.133676,Na
icsd_425133,0.088462,0.062851,0.109269,F
icsd_67238,0.073215,0.075761,0.1824,Li
icsd_54796,0.070005,0.072468,0.087089,Ag
icsd_65142,0.134475,0.138936,0.151879,K
icsd_41222,0.147705,0.152576,0.211782,O
icsd_1236,0.117384,0.114697,0.132699,O
icsd_194907,0.102552,0.104882,0.116055,O
icsd_260429,0.187922,0.226582,0.175619,O
icsd_181827,0.114949,0.118805,0.135451,O
icsd_100694,0.11483,0.116965,0.129834,Ag
icsd_37374,0.063697,0.065964,0.072219,Zn
icsd_20744,0.084476,0.090041,0.095771,K
icsd_62053,0.15998,0.1652,0.235246,K
icsd_163131,0.112966,0.140871,0.161767,O
icsd_63269,0.129483,0.133789,0.055594,Cu
icsd_33773,0.134167,0.138618,0.155283,O
icsd_9628,0.102664,0.106139,0.129016,O
icsd_260895,0.205756,0.212517,0.285888,O
icsd_251951,0.227043,0.234374,0.209646,O
icsd_202061,0.155578,0.160693,0.175561,O
icsd_200638,0.111074,0.11481,0.107293,F
icsd_14196,0.131455,0.164214,0.195053,O
icsd_260954,0.292236,0.301588,0.325557,F
icsd_261822,0.106709,0.101426,0.113912,Ag
icsd_380395,0.136102,0.140614,0.140141,O
icsd_168542,0.096725,0.118131,0.11188,K
icsd_190845,0.10666,0.110123,0.120517,O
icsd_184651,0.148109,0.152993,0.169539,O
icsd_82004,0.10609,0.109671,0.057283,Na
icsd_424632,0.19509,0.20143,0.389701,O
icsd_240526,0.109906,0.113606,0.124308,K
icsd_151570,0.135938,0.140445,0.151739,O
icsd_428536,0.068156,0.034651,0.083907,Li
icsd_180205,0.099416,0.102791,0.112536,Ca
icsd_58,0.082607,0.08546,0.093451,Li
icsd_158618,0.224673,0.23193,0.269717,O
icsd_260594,0.203054,0.256574,0.228838,O
icsd_44930,0.052881,0.054813,0.060315,Mg
icsd_91276,0.140781,0.175377,0.174311,O
icsd_67569,0.076131,0.077424,0.097345,Cu
icsd_240523,0.120898,0.124938,0.136643,K
icsd_68880,0.079379,0.11152,0.098895,K
icsd_89505,0.070655,0.06234,0.083226,Li
icsd_194399,0.109288,0.104245,0.114119,Ag
icsd_108816,0.058965,0.054807,0.15777,Na
icsd_245847,0.069746,0.0722,0.084954,Li
icsd_404507,0.103971,0.107201,0.055719,Na
icsd_67102,0.056945,0.059002,0.064875,Al
icsd_180445,0.144368,0.175452,0.191625,O
icsd_93021,0.114,0.097183,0.074224,Li
icsd_607139,0.047459,0.049222,0.054229,Al
icsd_280775,0.216706,0.283848,0.309609,O
icsd_165922,0.155944,0.161071,0.230081,O
icsd_405506,0.130983,0.135315,0.152815,Ag
icsd_194226,0.101231,0.104595,0.133246,O
icsd_62029,0.065636,0.067945,0.079866,Al
icsd_28747,0.084512,0.087424,0.09581,Ag
icsd_73480,0.089432,0.092497,0.037579,Na
icsd_165203,0.217031,0.224051,0.236705,F
icsd_804,0.091721,0.094857,0.103901,Li
icsd_84293,0.067612,0.069946,0.074593,Ag
icsd_239672,0.057094,0.059156,0.052872,Ca
icsd_245749,0.095702,0.098961,0.064477,K
icsd_30886,0.084247,0.099384,0.09541,Cu
icsd_194780,0.144367,0.139934,0.146408,O
icsd_84317,0.105586,0.09742,0.11946,Ag
icsd_44276,0.099232,0.1026,0.112329,F
icsd_152446,0.117248,0.121175,0.132547,O
icsd_53839,0.094343,0.09756,0.106843,F
icsd_42992,0.063849,0.066121,0.072493,Zn
icsd_33835,0.229875,0.237294,0.277653,O
icsd_8237,0.080969,0.080984,0.088801,Li
icsd_34905,0.167065,0.172536,0.052118,Na
icsd_33689,0.0669,0.069226,0.071844,F
icsd_182385,0.129571,0.13388,0.146376,O
icsd_163182,0.084748,0.087667,0.096075,Li
icsd_79379,0.092472,0.086851,0.091479,Li
icsd_248117,0.084552,0.085466,0.094729,Na
icsd_252297,0.08245,0.119737,0.089183,Li
icsd_62324,0.094619,0.090676,0.116277,Ca
icsd_291536,0.146564,0.1514,0.152866,O
icsd_84298,0.099159,0.102525,0.111107,Na
icsd_160810,0.121945,0.148608,0.168781,O
icsd_153448,0.113344,0.13532,0.148731,O
icsd_162527,0.113468,0.137087,0.16452,O
